time (UTC),ZAX (METERS),latitude (degrees_north),longitude (degrees_east),S_ANALYZED (PSU),S_MEAN (PSU),S_STDEV (psu),S_RMSE (PSU),S_ROIOBS (PSU),S_BOXOBS (PSU),T_ANALYZED (degs),T_MEAN (degs),T_STDEV (degs),T_RMSE (degs),T_ROIOBS,T_BOXOBS
2026-07-30T00:00:00Z,75.0,25.5,65.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,75.0,25.5,66.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,75.0,25.5,67.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,75.0,25.5,68.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,75.0,25.5,69.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,75.0,25.5,70.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,75.0,25.5,71.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,75.0,25.5,72.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,75.0,25.5,73.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,75.0,25.5,74.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,75.0,25.5,75.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,75.0,25.5,76.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,75.0,25.5,77.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,75.0,25.5,78.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,5.5,50.5,35.307,NaN,0.0,0.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,5.5,51.5,35.307,NaN,0.0,0.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,5.5,52.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,5.5,53.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,5.5,54.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,5.5,55.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,5.5,56.5,35.648,NaN,0.0,0.0,1.0,0.0,26.735,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,5.5,57.5,35.648,NaN,0.262,0.37,2.0,0.0,26.735,NaN,0.527,0.745,2.0,0.0
2026-07-30T00:00:00Z,100.0,5.5,58.5,35.648,NaN,0.262,0.37,2.0,0.0,26.735,NaN,0.527,0.745,2.0,0.0
2026-07-30T00:00:00Z,100.0,5.5,59.5,35.649,NaN,0.262,0.369,2.0,0.0,26.734,NaN,0.527,0.744,2.0,0.0
2026-07-30T00:00:00Z,100.0,5.5,60.5,35.652,NaN,0.262,0.367,2.0,0.0,26.727,NaN,0.527,0.74,2.0,0.0
2026-07-30T00:00:00Z,100.0,5.5,61.5,35.673,NaN,0.262,0.353,2.0,0.0,26.685,NaN,0.527,0.711,2.0,0.0
2026-07-30T00:00:00Z,100.0,5.5,62.5,35.398,NaN,0.319,0.521,3.0,0.0,23.76,NaN,0.813,1.369,3.0,0.0
2026-07-30T00:00:00Z,100.0,5.5,63.5,35.397,NaN,0.233,0.329,2.0,0.0,23.757,NaN,0.698,0.986,2.0,0.0
2026-07-30T00:00:00Z,100.0,5.5,64.5,35.397,35.396,0.233,0.33,2.0,1.0,23.756,23.754,0.698,0.987,2.0,1.0
2026-07-30T00:00:00Z,100.0,5.5,65.5,35.396,35.396,0.205,0.237,4.0,1.0,23.684,23.754,1.87,1.935,4.0,1.0
2026-07-30T00:00:00Z,100.0,5.5,66.5,35.383,NaN,0.174,0.188,7.0,0.0,21.832,NaN,1.488,1.832,7.0,0.0
2026-07-30T00:00:00Z,100.0,5.5,67.5,35.39,35.402,0.174,0.186,7.0,2.0,21.833,21.92,1.488,1.831,7.0,2.0
2026-07-30T00:00:00Z,100.0,5.5,68.5,35.377,35.46,0.095,0.099,6.0,1.0,22.43,23.736,1.183,1.22,6.0,1.0
2026-07-30T00:00:00Z,100.0,5.5,69.5,35.356,35.361,0.095,0.095,6.0,1.0,22.68,23.182,1.183,1.303,6.0,1.0
2026-07-30T00:00:00Z,100.0,5.5,70.5,35.269,NaN,0.111,0.124,7.0,0.0,22.113,NaN,1.372,1.419,7.0,0.0
2026-07-30T00:00:00Z,100.0,5.5,71.5,35.182,NaN,0.111,0.157,5.0,0.0,21.455,NaN,1.071,1.637,5.0,0.0
2026-07-30T00:00:00Z,100.0,5.5,72.5,35.177,NaN,0.051,0.057,3.0,0.0,21.422,NaN,1.826,1.922,3.0,0.0
2026-07-30T00:00:00Z,100.0,5.5,73.5,35.243,NaN,0.051,0.064,3.0,0.0,20.612,NaN,1.826,2.306,3.0,0.0
2026-07-30T00:00:00Z,100.0,5.5,74.5,35.275,NaN,0.058,0.082,2.0,0.0,20.15,NaN,2.174,3.074,2.0,0.0
2026-07-30T00:00:00Z,100.0,5.5,75.5,35.275,NaN,0.058,0.082,2.0,0.0,20.148,NaN,2.174,3.075,2.0,0.0
2026-07-30T00:00:00Z,100.0,5.5,76.5,35.275,NaN,0.0,0.0,1.0,0.0,20.148,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,5.5,77.5,35.275,NaN,0.0,0.0,1.0,0.0,20.148,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,5.5,78.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,6.5,50.5,35.307,NaN,0.0,0.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,6.5,51.5,35.307,NaN,0.0,0.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,6.5,52.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,6.5,53.5,35.377,NaN,0.0,0.0,1.0,0.0,22.176,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,6.5,54.5,35.377,NaN,0.0,0.0,1.0,0.0,22.176,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,6.5,55.5,35.377,NaN,0.0,0.0,1.0,0.0,22.176,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,6.5,56.5,35.416,NaN,0.135,0.166,2.0,0.0,22.838,NaN,2.28,2.795,2.0,0.0
2026-07-30T00:00:00Z,100.0,6.5,57.5,35.644,NaN,0.33,0.341,3.0,0.0,26.55,NaN,1.949,2.577,3.0,0.0
2026-07-30T00:00:00Z,100.0,6.5,58.5,35.687,NaN,0.355,0.392,4.0,0.0,26.656,NaN,1.751,2.32,4.0,0.0
2026-07-30T00:00:00Z,100.0,6.5,59.5,35.836,NaN,0.23,0.31,4.0,0.0,26.365,NaN,0.512,0.675,4.0,0.0
2026-07-30T00:00:00Z,100.0,6.5,60.5,36.116,NaN,0.23,0.241,4.0,0.0,25.923,NaN,0.512,0.512,4.0,0.0
2026-07-30T00:00:00Z,100.0,6.5,61.5,36.208,NaN,0.23,0.283,4.0,0.0,25.884,NaN,0.512,0.514,4.0,0.0
2026-07-30T00:00:00Z,100.0,6.5,62.5,35.948,NaN,0.306,0.307,5.0,0.0,25.199,NaN,0.76,0.761,5.0,0.0
2026-07-30T00:00:00Z,100.0,6.5,63.5,35.463,NaN,0.321,0.544,4.0,0.0,23.955,NaN,0.801,1.355,4.0,0.0
2026-07-30T00:00:00Z,100.0,6.5,64.5,35.436,NaN,0.304,0.473,3.0,0.0,23.873,NaN,0.709,1.129,3.0,0.0
2026-07-30T00:00:00Z,100.0,6.5,65.5,35.418,NaN,0.205,0.227,4.0,0.0,23.757,NaN,1.87,1.955,4.0,0.0
2026-07-30T00:00:00Z,100.0,6.5,66.5,35.383,NaN,0.174,0.188,7.0,0.0,21.847,NaN,1.488,1.823,7.0,0.0
2026-07-30T00:00:00Z,100.0,6.5,67.5,35.395,NaN,0.174,0.184,7.0,0.0,21.791,NaN,1.488,1.856,7.0,0.0
2026-07-30T00:00:00Z,100.0,6.5,68.5,35.407,NaN,0.095,0.11,6.0,0.0,22.475,NaN,1.183,1.231,6.0,0.0
2026-07-30T00:00:00Z,100.0,6.5,69.5,35.41,35.453,0.095,0.112,6.0,1.0,22.701,22.402,1.183,1.312,6.0,1.0
2026-07-30T00:00:00Z,100.0,6.5,70.5,35.397,NaN,0.095,0.105,6.0,0.0,22.605,NaN,1.183,1.273,6.0,0.0
2026-07-30T00:00:00Z,100.0,6.5,71.5,35.247,NaN,0.1,0.127,4.0,0.0,21.782,NaN,0.646,0.793,4.0,0.0
2026-07-30T00:00:00Z,100.0,6.5,72.5,35.2,NaN,0.049,0.056,2.0,0.0,21.119,NaN,0.634,0.718,2.0,0.0
2026-07-30T00:00:00Z,100.0,6.5,73.5,35.275,NaN,0.049,0.069,2.0,0.0,20.153,NaN,0.634,0.892,2.0,0.0
2026-07-30T00:00:00Z,100.0,6.5,74.5,35.275,NaN,0.0,0.0,1.0,0.0,20.148,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,6.5,75.5,35.275,NaN,0.0,0.0,1.0,0.0,20.148,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,6.5,76.5,35.275,NaN,0.0,0.0,1.0,0.0,20.148,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,6.5,77.5,35.275,NaN,0.0,0.0,1.0,0.0,20.148,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,6.5,78.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,7.5,50.5,35.307,NaN,0.0,0.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,7.5,51.5,35.307,NaN,0.0,0.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,7.5,52.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,7.5,53.5,35.377,NaN,0.0,0.0,1.0,0.0,22.176,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,7.5,54.5,35.377,NaN,0.0,0.0,1.0,0.0,22.176,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,7.5,55.5,35.377,NaN,0.168,0.238,2.0,0.0,22.176,NaN,1.929,2.729,2.0,0.0
2026-07-30T00:00:00Z,100.0,7.5,56.5,35.377,NaN,0.146,0.249,3.0,0.0,22.178,NaN,2.005,3.447,3.0,0.0
2026-07-30T00:00:00Z,100.0,7.5,57.5,35.505,NaN,0.286,0.362,4.0,0.0,22.85,NaN,1.762,2.903,4.0,0.0
2026-07-30T00:00:00Z,100.0,7.5,58.5,36.151,NaN,0.323,0.458,5.0,0.0,25.693,NaN,1.607,1.651,5.0,0.0
2026-07-30T00:00:00Z,100.0,7.5,59.5,36.172,NaN,0.237,0.328,7.0,0.0,25.704,NaN,0.951,0.969,7.0,0.0
2026-07-30T00:00:00Z,100.0,7.5,60.5,36.187,NaN,0.26,0.305,9.0,0.0,25.783,NaN,1.016,1.017,9.0,0.0
2026-07-30T00:00:00Z,100.0,7.5,61.5,36.174,NaN,0.249,0.271,8.0,0.0,25.809,NaN,1.075,1.075,8.0,0.0
2026-07-30T00:00:00Z,100.0,7.5,62.5,36.107,NaN,0.297,0.31,9.0,0.0,25.437,NaN,1.127,1.128,9.0,0.0
2026-07-30T00:00:00Z,100.0,7.5,63.5,35.845,NaN,0.309,0.345,8.0,0.0,25.073,NaN,1.19,1.221,8.0,0.0
2026-07-30T00:00:00Z,100.0,7.5,64.5,35.801,NaN,0.318,0.358,7.0,0.0,24.966,NaN,1.249,1.284,7.0,0.0
2026-07-30T00:00:00Z,100.0,7.5,65.5,35.761,NaN,0.413,0.413,6.0,0.0,24.833,NaN,2.315,2.353,6.0,0.0
2026-07-30T00:00:00Z,100.0,7.5,66.5,35.383,NaN,0.174,0.188,7.0,0.0,22.956,NaN,1.488,1.49,7.0,0.0
2026-07-30T00:00:00Z,100.0,7.5,67.5,35.405,NaN,0.174,0.181,7.0,0.0,21.86,NaN,1.488,1.816,7.0,0.0
2026-07-30T00:00:00Z,100.0,7.5,68.5,35.437,NaN,0.095,0.128,6.0,0.0,22.42,NaN,1.183,1.217,6.0,0.0
2026-07-30T00:00:00Z,100.0,7.5,69.5,35.444,NaN,0.095,0.133,6.0,0.0,22.473,NaN,1.183,1.231,6.0,0.0
2026-07-30T00:00:00Z,100.0,7.5,70.5,35.445,NaN,0.095,0.134,6.0,0.0,22.46,NaN,1.183,1.227,6.0,0.0
2026-07-30T00:00:00Z,100.0,7.5,71.5,35.432,NaN,0.1,0.145,4.0,0.0,22.397,NaN,0.646,0.664,4.0,0.0
2026-07-30T00:00:00Z,100.0,7.5,72.5,35.272,NaN,0.049,0.067,2.0,0.0,20.185,NaN,0.634,0.87,2.0,0.0
2026-07-30T00:00:00Z,100.0,7.5,73.5,35.275,NaN,0.049,0.069,2.0,0.0,20.148,NaN,0.634,0.896,2.0,0.0
2026-07-30T00:00:00Z,100.0,7.5,74.5,35.275,35.275,0.0,0.0,1.0,1.0,20.148,20.148,0.0,0.0,1.0,1.0
2026-07-30T00:00:00Z,100.0,7.5,75.5,35.275,NaN,0.0,0.0,1.0,0.0,20.148,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,7.5,76.5,35.275,NaN,0.0,0.0,1.0,0.0,20.148,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,7.5,77.5,35.275,NaN,0.0,0.0,1.0,0.0,20.148,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,7.5,78.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,8.5,50.5,35.307,NaN,0.0,0.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,8.5,51.5,35.307,NaN,0.0,0.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,8.5,52.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,8.5,53.5,35.377,NaN,0.0,0.0,1.0,0.0,22.176,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,8.5,54.5,35.377,NaN,0.0,0.0,1.0,0.0,22.176,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,8.5,55.5,35.377,35.377,0.168,0.238,2.0,1.0,22.176,22.176,1.929,2.729,2.0,1.0
2026-07-30T00:00:00Z,100.0,8.5,56.5,35.378,NaN,0.168,0.237,2.0,0.0,22.19,NaN,1.929,2.719,2.0,0.0
2026-07-30T00:00:00Z,100.0,8.5,57.5,35.495,NaN,0.325,0.416,3.0,0.0,23.07,NaN,1.742,2.339,3.0,0.0
2026-07-30T00:00:00Z,100.0,8.5,58.5,36.118,NaN,0.347,0.426,4.0,0.0,25.689,NaN,1.611,1.769,4.0,0.0
2026-07-30T00:00:00Z,100.0,8.5,59.5,36.17,36.171,0.22,0.281,6.0,1.0,25.7,25.681,0.874,0.957,6.0,1.0
2026-07-30T00:00:00Z,100.0,8.5,60.5,36.16,NaN,0.236,0.251,8.0,0.0,25.729,NaN,1.021,1.021,8.0,0.0
2026-07-30T00:00:00Z,100.0,8.5,61.5,36.168,36.22,0.206,0.21,7.0,1.0,25.675,25.939,1.083,1.083,7.0,1.0
2026-07-30T00:00:00Z,100.0,8.5,62.5,36.051,NaN,0.297,0.299,9.0,0.0,25.23,NaN,1.127,1.137,9.0,0.0
2026-07-30T00:00:00Z,100.0,8.5,63.5,35.999,NaN,0.309,0.309,8.0,0.0,25.524,NaN,1.19,1.203,8.0,0.0
2026-07-30T00:00:00Z,100.0,8.5,64.5,35.87,35.863,0.305,0.328,8.0,1.0,25.179,25.151,1.169,1.171,8.0,1.0
2026-07-30T00:00:00Z,100.0,8.5,65.5,35.862,NaN,0.405,0.406,8.0,0.0,25.147,NaN,2.088,2.132,8.0,0.0
2026-07-30T00:00:00Z,100.0,8.5,66.5,35.862,NaN,0.356,0.407,8.0,0.0,25.153,NaN,1.767,2.287,8.0,0.0
2026-07-30T00:00:00Z,100.0,8.5,67.5,35.738,NaN,0.356,0.363,8.0,0.0,24.14,NaN,1.767,1.821,8.0,0.0
2026-07-30T00:00:00Z,100.0,8.5,68.5,35.498,NaN,0.377,0.44,7.0,0.0,22.619,NaN,1.916,2.212,7.0,0.0
2026-07-30T00:00:00Z,100.0,8.5,69.5,35.464,NaN,0.377,0.458,7.0,0.0,22.473,NaN,1.916,2.289,7.0,0.0
2026-07-30T00:00:00Z,100.0,8.5,70.5,35.528,NaN,0.357,0.377,6.0,0.0,22.812,NaN,1.972,2.085,6.0,0.0
2026-07-30T00:00:00Z,100.0,8.5,71.5,35.798,NaN,0.289,0.345,3.0,0.0,24.238,NaN,1.26,1.389,3.0,0.0
2026-07-30T00:00:00Z,100.0,8.5,72.5,35.372,NaN,0.369,0.459,2.0,0.0,20.837,NaN,2.615,3.248,2.0,0.0
2026-07-30T00:00:00Z,100.0,8.5,73.5,35.275,NaN,0.369,0.523,2.0,0.0,20.148,NaN,2.615,3.699,2.0,0.0
2026-07-30T00:00:00Z,100.0,8.5,74.5,35.275,NaN,0.0,0.0,1.0,0.0,20.148,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,8.5,75.5,35.275,NaN,0.0,0.0,1.0,0.0,20.148,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,8.5,76.5,35.275,NaN,0.0,0.0,1.0,0.0,20.148,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,8.5,77.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,8.5,78.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,9.5,50.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,9.5,51.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,9.5,52.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,9.5,53.5,35.377,NaN,0.0,0.0,1.0,0.0,22.176,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,9.5,54.5,35.377,NaN,0.0,0.0,1.0,0.0,22.176,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,9.5,55.5,35.378,NaN,0.168,0.237,2.0,0.0,22.182,NaN,1.929,2.725,2.0,0.0
2026-07-30T00:00:00Z,100.0,9.5,56.5,35.404,NaN,0.274,0.413,3.0,0.0,22.485,NaN,2.08,3.315,3.0,0.0
2026-07-30T00:00:00Z,100.0,9.5,57.5,35.662,NaN,0.309,0.351,4.0,0.0,25.386,NaN,1.821,1.829,4.0,0.0
2026-07-30T00:00:00Z,100.0,9.5,58.5,35.795,NaN,0.318,0.337,5.0,0.0,25.966,NaN,1.654,1.76,5.0,0.0
2026-07-30T00:00:00Z,100.0,9.5,59.5,36.081,NaN,0.205,0.219,7.0,0.0,25.754,NaN,1.0,1.02,7.0,0.0
2026-07-30T00:00:00Z,100.0,9.5,60.5,36.084,NaN,0.223,0.223,9.0,0.0,25.595,NaN,1.044,1.073,9.0,0.0
2026-07-30T00:00:00Z,100.0,9.5,61.5,36.143,35.957,0.194,0.196,8.0,3.0,25.643,24.735,1.105,1.119,8.0,3.0
2026-07-30T00:00:00Z,100.0,9.5,62.5,36.23,36.364,0.212,0.252,8.0,1.0,26.266,27.112,1.026,1.23,8.0,1.0
2026-07-30T00:00:00Z,100.0,9.5,63.5,36.217,NaN,0.224,0.261,7.0,0.0,26.373,NaN,1.097,1.356,7.0,0.0
2026-07-30T00:00:00Z,100.0,9.5,64.5,36.004,NaN,0.22,0.232,7.0,0.0,25.677,NaN,1.094,1.115,7.0,0.0
2026-07-30T00:00:00Z,100.0,9.5,65.5,36.258,NaN,0.158,0.176,6.0,0.0,25.191,NaN,0.759,1.052,6.0,0.0
2026-07-30T00:00:00Z,100.0,9.5,66.5,36.158,NaN,0.296,0.345,5.0,0.0,25.666,NaN,1.27,1.516,5.0,0.0
2026-07-30T00:00:00Z,100.0,9.5,67.5,36.241,NaN,0.272,0.367,6.0,0.0,25.905,NaN,1.179,1.657,6.0,0.0
2026-07-30T00:00:00Z,100.0,9.5,68.5,36.239,NaN,0.266,0.344,6.0,0.0,25.888,NaN,1.195,1.631,6.0,0.0
2026-07-30T00:00:00Z,100.0,9.5,69.5,36.073,NaN,0.266,0.271,6.0,0.0,25.242,NaN,1.195,1.282,6.0,0.0
2026-07-30T00:00:00Z,100.0,9.5,70.5,36.016,NaN,0.282,0.283,5.0,0.0,25.28,NaN,1.297,1.419,5.0,0.0
2026-07-30T00:00:00Z,100.0,9.5,71.5,36.015,NaN,0.278,0.326,3.0,0.0,25.345,NaN,1.228,1.812,3.0,0.0
2026-07-30T00:00:00Z,100.0,9.5,72.5,36.007,NaN,0.362,0.424,3.0,0.0,25.316,NaN,2.248,3.046,3.0,0.0
2026-07-30T00:00:00Z,100.0,9.5,73.5,35.307,NaN,0.369,0.5,2.0,0.0,20.375,NaN,2.615,3.542,2.0,0.0
2026-07-30T00:00:00Z,100.0,9.5,74.5,35.275,NaN,0.0,0.0,1.0,0.0,20.148,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,9.5,75.5,35.275,NaN,0.0,0.0,1.0,0.0,20.148,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,9.5,76.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,9.5,77.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,9.5,78.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,10.5,50.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,10.5,51.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,10.5,52.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,100.0,10.5,53.5,35.377,NaN,0.0,0.0,1.0,0.0,22.176,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,10.5,54.5,35.377,NaN,0.0,0.0,1.0,0.0,22.176,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,10.5,55.5,35.389,NaN,0.168,0.229,2.0,0.0,22.311,NaN,1.929,2.635,2.0,0.0
2026-07-30T00:00:00Z,100.0,10.5,56.5,35.603,NaN,0.274,0.295,3.0,0.0,24.774,NaN,2.08,2.101,3.0,0.0
2026-07-30T00:00:00Z,100.0,10.5,57.5,35.713,NaN,0.309,0.33,4.0,0.0,26.011,NaN,1.821,1.986,4.0,0.0
2026-07-30T00:00:00Z,100.0,10.5,58.5,35.741,35.713,0.318,0.358,5.0,1.0,26.106,26.035,1.654,1.813,5.0,1.0
2026-07-30T00:00:00Z,100.0,10.5,59.5,35.88,NaN,0.205,0.239,7.0,0.0,26.359,NaN,1.0,1.286,7.0,0.0
2026-07-30T00:00:00Z,100.0,10.5,60.5,36.023,NaN,0.223,0.242,11.0,0.0,25.736,NaN,1.127,1.192,11.0,0.0
2026-07-30T00:00:00Z,100.0,10.5,61.5,36.16,NaN,0.192,0.192,10.0,0.0,25.881,NaN,1.181,1.208,10.0,0.0
2026-07-30T00:00:00Z,100.0,10.5,62.5,36.269,36.264,0.209,0.247,10.0,1.0,26.593,26.621,1.177,1.341,10.0,1.0
2026-07-30T00:00:00Z,100.0,10.5,63.5,36.296,NaN,0.22,0.273,9.0,0.0,26.782,NaN,1.237,1.473,9.0,0.0
2026-07-30T00:00:00Z,100.0,10.5,64.5,36.264,NaN,0.219,0.257,9.0,0.0,26.639,NaN,1.265,1.468,9.0,0.0
2026-07-30T00:00:00Z,100.0,10.5,65.5,36.205,NaN,0.15,0.15,8.0,0.0,25.499,NaN,0.93,1.221,8.0,0.0
2026-07-30T00:00:00Z,100.0,10.5,66.5,36.205,NaN,0.151,0.177,4.0,0.0,25.556,NaN,0.402,0.417,4.0,0.0
2026-07-30T00:00:00Z,100.0,10.5,67.5,36.216,36.267,0.136,0.176,5.0,1.0,25.694,26.127,0.597,0.769,5.0,1.0
2026-07-30T00:00:00Z,100.0,10.5,68.5,36.211,NaN,0.087,0.116,5.0,0.0,25.709,NaN,0.599,0.753,5.0,0.0
2026-07-30T00:00:00Z,100.0,10.5,69.5,36.074,NaN,0.087,0.106,5.0,0.0,25.046,NaN,0.599,0.634,5.0,0.0
2026-07-30T00:00:00Z,100.0,10.5,70.5,36.027,36.014,0.095,0.137,4.0,1.0,25.122,25.379,0.667,0.686,4.0,1.0
2026-07-30T00:00:00Z,100.0,10.5,71.5,36.019,NaN,0.028,0.035,2.0,0.0,25.271,NaN,0.561,0.722,2.0,0.0
2026-07-30T00:00:00Z,100.0,10.5,72.5,36.016,NaN,0.028,0.037,2.0,0.0,25.338,NaN,0.561,0.766,2.0,0.0
2026-07-30T00:00:00Z,100.0,10.5,73.5,36.014,NaN,0.0,0.0,1.0,0.0,25.379,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,100.0,10.5,74.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
